Text,Type,Score,File,Line Number
Scotland,LOCATION,0.8454760313034058,Chapter5.txt,894
Court of Session,ORGANIZATION,0.86152184009552,Chapter5.txt,894
Edinburgh,LOCATION,0.9997218251228333,Chapter5.txt,894
"less than £5,000",QUANTITY,0.990620493888855,Chapter5.txt,898
England,LOCATION,0.9841774702072144,Chapter5.txt,898
Wales,LOCATION,0.9911908507347107,Chapter5.txt,898
"£3,000",QUANTITY,0.9999672770500183,Chapter5.txt,899
Scotland,LOCATION,0.995244562625885,Chapter5.txt,899
Northern Ireland,LOCATION,0.9962818026542664,Chapter5.txt,899
both sides,QUANTITY,0.8560253977775574,Chapter5.txt,900
www.moneyclaim.gov.uk,OTHER,0.9877959489822388,Chapter5.txt,902
England,LOCATION,0.6664924025535583,Chapter5.txt,905
Wales,LOCATION,0.9928122162818909,Chapter5.txt,905
www.gov.uk,OTHER,0.9908090829849243,Chapter5.txt,905
Scotland,LOCATION,0.9245971441268921,Chapter5.txt,906
www.scotcourts.gov.uk,OTHER,0.9974741339683533,Chapter5.txt,906
Northern Ireland,LOCATION,0.6838386654853821,Chapter5.txt,907
www.courtsni.gov.uk,OTHER,0.9987713694572449,Chapter5.txt,907
Citizens Advice Bureau,ORGANIZATION,0.9177518486976624,Chapter5.txt,918
www.citizensadvice.org.uk,OTHER,0.9921646118164062,Chapter5.txt,919
www.lawsociety.org.uk,OTHER,0.8705857396125793,Chapter5.txt,921
England,LOCATION,0.9872331619262695,Chapter5.txt,921
Wales,LOCATION,0.9970529079437256,Chapter5.txt,921
Scotland,LOCATION,0.9755411148071289,Chapter5.txt,922
www.lawscot.org.uk,OTHER,0.993171215057373,Chapter5.txt,922
Law Society of Northern Ireland,ORGANIZATION,0.8771695494651794,Chapter5.txt,922
www.lawsoc-ni.org,OTHER,0.9759452939033508,Chapter5.txt,923
HMSO,ORGANIZATION,0.7913879156112671,Chapter5.txt,928
UKCitizenshipsupport.com,OTHER,0.9988764524459839,Chapter5.txt,934
Britain,ORGANIZATION,0.5577868819236755,Chapter5.txt,943
Magna Carta,LOCATION,0.7456046342849731,Chapter5.txt,944
Habeas Corpus Act,TITLE,0.9575144052505493,Chapter5.txt,945
Bill of Rights of 1689,TITLE,0.9828703999519348,Chapter5.txt,945
European Convention on Human Rights and Fundamental,EVENT,0.9499771595001221,Chapter5.txt,947
1950,DATE,0.9744731783866882,Chapter5.txt,949
European Convention of Human Rights,EVENT,0.8584800958633423,Chapter5.txt,950
The Human Rights Act 1998,TITLE,0.8433864116668701,Chapter5.txt,959
European Convention of Human,TITLE,0.8597187399864197,Chapter5.txt,959
HMSO,ORGANIZATION,0.7913879156112671,Chapter5.txt,963
UKCitizenshipsupport.com,OTHER,0.9988764524459839,Chapter5.txt,969
Citizens Advice Bureau,ORGANIZATION,0.918488621711731,Chapter5.txt,976
one,QUANTITY,0.5964885354042053,Chapter5.txt,977
England,LOCATION,0.7017789483070374,Chapter5.txt,978
Wales,LOCATION,0.973551332950592,Chapter5.txt,978
www.equalityhumanrights.com,OTHER,0.9924654960632324,Chapter5.txt,979
Scotland,LOCATION,0.7961718440055847,Chapter5.txt,980
Scotland,LOCATION,0.998713493347168,Chapter5.txt,980
www.equalityhumanrights.com/scotland/the-commission-in-scotland,OTHER,0.996586799621582,Chapter5.txt,981
Scottish Human Rights Commission,ORGANIZATION,0.9637601375579834,Chapter5.txt,982
www.scottishhumanrights.com,OTHER,0.9927101135253906,Chapter5.txt,982
Northern Ireland,LOCATION,0.6830659508705139,Chapter5.txt,983
Northern Ireland,LOCATION,0.9446592926979065,Chapter5.txt,983
www.equalityni.org,OTHER,0.9880417585372925,Chapter5.txt,984
Northern Ireland Human Rights Commission,ORGANIZATION,0.982069730758667,Chapter5.txt,985
www.nihrc.org,OTHER,0.9771103858947754,Chapter5.txt,985
Citizens Advice Bureau,ORGANIZATION,0.9692267775535583,Chapter5.txt,993
24-hour,QUANTITY,0.9793692827224731,Chapter5.txt,997
0808 2000 247,OTHER,0.7364736199378967,Chapter5.txt,998
FGM,OTHER,0.3428073823451996,Chapter5.txt,1004
both,QUANTITY,0.8862414956092834,Chapter5.txt,1007
both parties,QUANTITY,0.6820465922355652,Chapter5.txt,1008
HMSO,ORGANIZATION,0.7913879156112671,Chapter5.txt,1011
UKCitizenshipsupport.com,OTHER,0.9988764524459839,Chapter5.txt,1017
one,QUANTITY,0.9206067323684692,Chapter5.txt,1018
both,QUANTITY,0.4603252410888672,Chapter5.txt,1018
2008,DATE,0.9989696741104126,Chapter5.txt,1021
England,LOCATION,0.9089603424072266,Chapter5.txt,1021
Wales,LOCATION,0.9331996440887451,Chapter5.txt,1022
Northern Ireland,LOCATION,0.9891853332519531,Chapter5.txt,1022
2007,DATE,0.9852288365364075,Chapter5.txt,1023
Scotland,LOCATION,0.9989045858383179,Chapter5.txt,1025
November 2011,DATE,0.9984085559844971,Chapter5.txt,1025
up to two years,QUANTITY,0.8967642188072205,Chapter5.txt,1027
HM,ORGANIZATION,0.42976707220077515,Chapter5.txt,1041
HMRC,ORGANIZATION,0.8821121454238892,Chapter5.txt,1046
www.hmrc.gov.uk/incometax,OTHER,0.9730722904205322,Chapter5.txt,1049
HMSO,ORGANIZATION,0.7913879156112671,Chapter5.txt,1052
UKCitizenshipsupport.com,OTHER,0.9988764524459839,Chapter5.txt,1058
HMRC,ORGANIZATION,0.8443191647529602,Chapter5.txt,1059
0845 300 0627,OTHER,0.9386019706726074,Chapter5.txt,1059
HMRC,ORGANIZATION,0.9466727375984192,Chapter5.txt,1059
www.hmrc.gov.uk,OTHER,0.9720955491065979,Chapter5.txt,1060
National Insurance,ORGANIZATION,0.6520174145698547,Chapter5.txt,1062
National Health Service,ORGANIZATION,0.9786863327026367,Chapter5.txt,1066
NHS,ORGANIZATION,0.5126079320907593,Chapter5.txt,1067
Jobseeker’s Allowance,TITLE,0.7980926632881165,Chapter5.txt,1072
HMRC,ORGANIZATION,0.9182240962982178,Chapter5.txt,1077
www.hmrc.gov.uk/ni,OTHER,0.9981552958488464,Chapter5.txt,1077
16th birthday,QUANTITY,0.8987178206443787,Chapter5.txt,1082
one,QUANTITY,0.582787811756134,Chapter5.txt,1085
DWP,ORGANIZATION,0.6483945250511169,Chapter5.txt,1087
DWP,ORGANIZATION,0.9109848141670227,Chapter5.txt,1089
one,QUANTITY,0.7486543655395508,Chapter5.txt,1091
www.gov.uk,OTHER,0.9908241033554077,Chapter5.txt,1096
HMSO,ORGANIZATION,0.7913879156112671,Chapter5.txt,1099
UKCitizenshipsupport.com,OTHER,0.9988764524459839,Chapter5.txt,1105
both,QUANTITY,0.8052651882171631,Chapter5.txt,1110
at least 16 years old,QUANTITY,0.788885235786438,Chapter5.txt,1111
70 years old,QUANTITY,0.8360099196434021,Chapter5.txt,1114
three years,QUANTITY,0.9802054762840271,Chapter5.txt,1115
Northern Ireland,LOCATION,0.9865423440933228,Chapter5.txt,1116
one year,QUANTITY,0.853070855140686,Chapter5.txt,1117
Liechtenstein,LOCATION,0.7720258831977844,Chapter5.txt,1119
Norway,LOCATION,0.9981781244277954,Chapter5.txt,1119
European Union,ORGANIZATION,0.9441661238670349,Chapter5.txt,1124
EU,ORGANIZATION,0.9901784658432007,Chapter5.txt,1124
Iceland,LOCATION,0.6248277425765991,Chapter5.txt,1124
over three,QUANTITY,0.8479810357093811,Chapter5.txt,1133
Ministry of Transport,ORGANIZATION,0.833728015422821,Chapter5.txt,1134
MOT,ORGANIZATION,0.9138747453689575,Chapter5.txt,1134
three years,QUANTITY,0.9053530693054199,Chapter5.txt,1136
www.gov.uk,OTHER,0.9778599739074707,Chapter5.txt,1137
HMSO,ORGANIZATION,0.7913879156112671,Chapter5.txt,1146
UKCitizenshipsupport.com,OTHER,0.9988764524459839,Chapter5.txt,1152
Britain,LOCATION,0.7374356389045715,Chapter5.txt,1163
one,QUANTITY,0.4367372989654541,Chapter5.txt,1163
HMSO,ORGANIZATION,0.7913879156112671,Chapter5.txt,1191
UKCitizenshipsupport.com,OTHER,0.9988764524459839,Chapter5.txt,1197
aged 18,QUANTITY,0.6933020353317261,Chapter5.txt,1213
70,QUANTITY,0.9994682669639587,Chapter5.txt,1213
HMSO,ORGANIZATION,0.7913879156112671,Chapter5.txt,1220
UKCitizenshipsupport.com,OTHER,0.9988764524459839,Chapter5.txt,1226
Scotland,LOCATION,0.9982516169548035,Chapter5.txt,1238
aged 18,QUANTITY,0.7249087691307068,Chapter5.txt,1240
three key roles,QUANTITY,0.8580618500709534,Chapter5.txt,1243
England,LOCATION,0.9882843494415283,Chapter5.txt,1248
One-Stop Shop,QUANTITY,0.6421105265617371,Chapter5.txt,1249
www.sgoss.org.uk,OTHER,0.9973684549331665,Chapter5.txt,1249
England,LOCATION,0.9741723537445068,Chapter5.txt,1250
Department for Education,ORGANIZATION,0.9024354219436646,Chapter5.txt,1252
www.dfe.gov.uk,OTHER,0.9908413887023926,Chapter5.txt,1252
one,QUANTITY,0.6313056945800781,Chapter5.txt,1255
HMSO,ORGANIZATION,0.7913879156112671,Chapter5.txt,1263
UKCitizenshipsupport.com,OTHER,0.9988764524459839,Chapter5.txt,1269
European,LOCATION,0.506332516670227,Chapter5.txt,1271
Irish,OTHER,0.7087156176567078,Chapter5.txt,1274
Commonwealth,ORGANIZATION,0.7061179280281067,Chapter5.txt,1274
EU,ORGANIZATION,0.7279416918754578,Chapter5.txt,1275
www.gov.uk,OTHER,0.9438600540161133,Chapter5.txt,1289
about an hour,QUANTITY,0.9516247510910034,Chapter5.txt,1293
England,LOCATION,0.752052903175354,Chapter5.txt,1295
North Wales,LOCATION,0.9877005219459534,Chapter5.txt,1295
www.blood.co.uk,OTHER,0.9989572763442993,Chapter5.txt,1295
Wales,LOCATION,0.7996270060539246,Chapter5.txt,1296
www.welsh-blood.org.uk,OTHER,0.9965915679931641,Chapter5.txt,1296
Scotland,LOCATION,0.9144803881645203,Chapter5.txt,1297
www.scotblood.co.uk,OTHER,0.9980582594871521,Chapter5.txt,1297
Northern Ireland,LOCATION,0.6843263506889343,Chapter5.txt,1298
www.nibts.org,OTHER,0.9972072243690491,Chapter5.txt,1298
www.organdonation.nhs.uk,OTHER,0.7963066697120667,Chapter5.txt,1302
English,OTHER,0.9330338835716248,Chapter5.txt,1308
HMSO,ORGANIZATION,0.7913879156112671,Chapter5.txt,1310
UKCitizenshipsupport.com,OTHER,0.9988764524459839,Chapter5.txt,1316
HMSO,ORGANIZATION,0.7913879156112671,Chapter5.txt,1336
UKCitizenshipsupport.com,OTHER,0.9988764524459839,Chapter5.txt,1342
thousands of active charities,QUANTITY,0.8676502704620361,Chapter5.txt,1343
British Red Cross,ORGANIZATION,0.8140707015991211,Chapter5.txt,1345
Society for the Prevention of Cruelty to Children,ORGANIZATION,0.9444868564605713,Chapter5.txt,1348
NSPCC,ORGANIZATION,0.9968090653419495,Chapter5.txt,1348
Cancer Research UK,ORGANIZATION,0.9024379849433899,Chapter5.txt,1350
National Trust and Friends of the Earth,ORGANIZATION,0.8420582413673401,Chapter5.txt,1351
People’s Dispensary for Sick Animals,ORGANIZATION,0.9115521907806396,Chapter5.txt,1352
PDSA,ORGANIZATION,0.9817833304405212,Chapter5.txt,1352
www.do-it.org.uk,OTHER,0.9965206384658813,Chapter5.txt,1356
National Citizen Service,ORGANIZATION,0.8456485867500305,Chapter5.txt,1359
16,QUANTITY,0.9217686057090759,Chapter5.txt,1359
17-year-olds,QUANTITY,0.8949670195579529,Chapter5.txt,1359
National Citizen Service,ORGANIZATION,0.7449245452880859,Chapter5.txt,1363
nationalcitizenservice.direct.gov.uk,OTHER,0.9975267648696899,Chapter5.txt,1363
England,LOCATION,0.7673729062080383,Chapter5.txt,1364
www.vinspired.com,OTHER,0.9982835054397583,Chapter5.txt,1364
Wales,LOCATION,0.744117021560669,Chapter5.txt,1365
www.gwirvol.org,OTHER,0.9982526898384094,Chapter5.txt,1365
Scotland,LOCATION,0.9242932200431824,Chapter5.txt,1366
www.vds.org.uk,OTHER,0.9981756210327148,Chapter5.txt,1366
Northern Ireland,LOCATION,0.6868163347244263,Chapter5.txt,1367
www.volunteernow.co.uk,OTHER,0.9992800354957581,Chapter5.txt,1367
earth,LOCATION,0.8531739115715027,Chapter5.txt,1372
www.recyclenow.com,OTHER,0.9370800852775574,Chapter5.txt,1374
England,LOCATION,0.9994001388549805,Chapter5.txt,1376
Wales,LOCATION,0.9316584467887878,Chapter5.txt,1376
www.wasteawarenesswales.org.uk,OTHER,0.9036346673965454,Chapter5.txt,1377
Scotland,LOCATION,0.8449622988700867,Chapter5.txt,1379
www.recycleforscotland.com,OTHER,0.8446641564369202,Chapter5.txt,1381
Northern Ireland,LOCATION,0.8581819534301758,Chapter5.txt,1381
HMSO,ORGANIZATION,0.7913879156112671,Chapter5.txt,1384
UKCitizenshipsupport.com,OTHER,0.9988764524459839,Chapter5.txt,1390
Britain,LOCATION,0.9984057545661926,Chapter5.txt,1392
one,QUANTITY,0.5297683477401733,Chapter5.txt,1402
HMSO,ORGANIZATION,0.7913879156112671,Chapter5.txt,1411
nearly 10%,QUANTITY,0.8492602705955505,Chapter4.txt,18
John O’Groats,PERSON,0.9865649938583374,Chapter4.txt,27
Scotland,LOCATION,0.9459909796714783,Chapter4.txt,27
Land’s End,LOCATION,0.8943978548049927,Chapter4.txt,27
England,LOCATION,0.9968451261520386,Chapter4.txt,28
about 870 miles,QUANTITY,0.9777085781097412,Chapter4.txt,28
"1,400 kilometres",QUANTITY,0.9986552596092224,Chapter4.txt,29
HMSO,ORGANIZATION,0.7913879156112671,Chapter4.txt,31
HMSO,ORGANIZATION,0.7913879156112671,Chapter4.txt,41
four parts,QUANTITY,0.8865756988525391,Chapter4.txt,52
England,LOCATION,0.5341991186141968,Chapter4.txt,53
84%,QUANTITY,0.9480124115943909,Chapter4.txt,53
Wales,LOCATION,0.5086458921432495,Chapter4.txt,54
5%,QUANTITY,0.9961217641830444,Chapter4.txt,54
Scotland,LOCATION,0.9685775637626648,Chapter4.txt,54
over 8%,QUANTITY,0.9336340427398682,Chapter4.txt,54
Northern Ireland,LOCATION,0.9505545496940613,Chapter4.txt,54
3%,QUANTITY,0.993419885635376,Chapter4.txt,55
aged 85,QUANTITY,0.6869978904724121,Chapter4.txt,59
London,LOCATION,0.9860777854919434,Chapter4.txt,64
European,OTHER,0.736251175403595,Chapter4.txt,68
Australian,OTHER,0.980717122554779,Chapter4.txt,68
Canadian,OTHER,0.9794179797172546,Chapter4.txt,68
New Zealand,LOCATION,0.8868155479431152,Chapter4.txt,68
American,OTHER,0.9256585836410522,Chapter4.txt,68
Asian,OTHER,0.5171809792518616,Chapter4.txt,69
both parents,QUANTITY,0.657275915145874,Chapter4.txt,76
Britain,LOCATION,0.9881275296211243,Chapter4.txt,77
today,DATE,0.9786654114723206,Chapter4.txt,77
about half of the workforce,QUANTITY,0.8666920065879822,Chapter4.txt,77
today,DATE,0.9462980628013611,Chapter4.txt,86
both partners,QUANTITY,0.6109572649002075,Chapter4.txt,87
both,QUANTITY,0.6378957629203796,Chapter4.txt,87
HMSO,ORGANIZATION,0.7913879156112671,Chapter4.txt,90
English,OTHER,0.9495435953140259,Chapter4.txt,101
70%,QUANTITY,0.9419647455215454,Chapter4.txt,109
Christian,ORGANIZATION,0.720744252204895,Chapter4.txt,109
Muslim,ORGANIZATION,0.8967310786247253,Chapter4.txt,110
4%,QUANTITY,0.9980605244636536,Chapter4.txt,110
Hindu,ORGANIZATION,0.70892733335495,Chapter4.txt,110
2%,QUANTITY,0.9972411394119263,Chapter4.txt,110
Sikh,ORGANIZATION,0.5272856950759888,Chapter4.txt,110
1%,QUANTITY,0.9968506097793579,Chapter4.txt,110
Jewish,OTHER,0.9150657653808594,Chapter4.txt,110
both,QUANTITY,0.5101288557052612,Chapter4.txt,111
less than 0.5%,QUANTITY,0.9294779300689697,Chapter4.txt,111
2%,QUANTITY,0.8006406426429749,Chapter4.txt,111
Islamic,OTHER,0.28978368639945984,Chapter4.txt,113
Hindu,OTHER,0.9357625842094421,Chapter4.txt,113
Jewish,OTHER,0.9884215593338013,Chapter4.txt,113
Sikh,OTHER,0.8617069721221924,Chapter4.txt,113
21%,QUANTITY,0.9289407134056091,Chapter4.txt,116
Christian,ORGANIZATION,0.7505754828453064,Chapter4.txt,118
England,LOCATION,0.9894101619720459,Chapter4.txt,119
Church of England,ORGANIZATION,0.8225347399711609,Chapter4.txt,120
Anglican,OTHER,0.5335055589675903,Chapter4.txt,120
Episcopal Church,ORGANIZATION,0.8506482243537903,Chapter4.txt,121
Scotland,LOCATION,0.9991992115974426,Chapter4.txt,121
United States,LOCATION,0.8402431011199951,Chapter4.txt,122
Protestant Church,ORGANIZATION,0.7162665724754333,Chapter4.txt,122
1530s,DATE,0.9964503645896912,Chapter4.txt,123
Church of England,ORGANIZATION,0.9610493183135986,Chapter4.txt,124
Church of England,ORGANIZATION,0.8020051717758179,Chapter4.txt,125
Canterbury,LOCATION,0.6972712874412537,Chapter4.txt,125
Prime Minister,PERSON,0.7031973004341125,Chapter4.txt,127
Church of England,ORGANIZATION,0.7921772599220276,Chapter4.txt,128
House of Lords,ORGANIZATION,0.9283462166786194,Chapter4.txt,128
HMSO,ORGANIZATION,0.7913879156112671,Chapter4.txt,130
Scotland,LOCATION,0.9964764714241028,Chapter4.txt,139
Church of Scotland,ORGANIZATION,0.763923704624176,Chapter4.txt,139
Presbyterian Church,ORGANIZATION,0.9218763709068298,Chapter4.txt,140
Church of Scotland,ORGANIZATION,0.9489533305168152,Chapter4.txt,141
one year,QUANTITY,0.9325666427612305,Chapter4.txt,142
Wales,LOCATION,0.9935922026634216,Chapter4.txt,144
Northern Ireland,LOCATION,0.9964368939399719,Chapter4.txt,144
Protestant Christian,ORGANIZATION,0.5657938122749329,Chapter4.txt,145
Presbyterians,ORGANIZATION,0.4508102238178253,Chapter4.txt,146
Quakers,ORGANIZATION,0.9661312103271484,Chapter4.txt,146
Christianity,ORGANIZATION,0.812323272228241,Chapter4.txt,147
Roman Catholic,ORGANIZATION,0.9076628684997559,Chapter4.txt,147
Patron,PERSON,0.409356951713562,Chapter4.txt,149
England,LOCATION,0.8827013969421387,Chapter4.txt,150
Scotland,LOCATION,0.9995288848876953,Chapter4.txt,150
Wales,LOCATION,0.9996621608734131,Chapter4.txt,150
Northern Ireland,LOCATION,0.9927709698677063,Chapter4.txt,150
each,QUANTITY,0.7299809455871582,Chapter4.txt,150
Each saint,QUANTITY,0.8890681266784668,Chapter4.txt,151
1 March,DATE,0.6076889634132385,Chapter4.txt,152
St David’s Day,ORGANIZATION,0.8018860816955566,Chapter4.txt,152
Wales,LOCATION,0.49093371629714966,Chapter4.txt,152
17 March,DATE,0.8873162865638733,Chapter4.txt,153
St Patrick’s Day,EVENT,0.8099242448806763,Chapter4.txt,153
Northern Ireland,LOCATION,0.9285938143730164,Chapter4.txt,153
23 April,DATE,0.9496427774429321,Chapter4.txt,154
St George’s Day,ORGANIZATION,0.7835410237312317,Chapter4.txt,154
England,LOCATION,0.5720607042312622,Chapter4.txt,154
30 November,DATE,0.8461554050445557,Chapter4.txt,155
St Andrew’s Day,ORGANIZATION,0.8156675696372986,Chapter4.txt,155
Scotland,LOCATION,0.9082629084587097,Chapter4.txt,155
Scotland,LOCATION,0.9675049185752869,Chapter4.txt,156
Northern Ireland,LOCATION,0.9863550662994385,Chapter4.txt,156
Scotland,LOCATION,0.9971842169761658,Chapter4.txt,157
Scotland,LOCATION,0.8848218321800232,Chapter4.txt,158
Northern Ireland,LOCATION,0.9906718134880066,Chapter4.txt,158
Scottish,LOCATION,0.5950315594673157,Chapter4.txt,159
Northern Irish,LOCATION,0.9714945554733276,Chapter4.txt,159
Irish,OTHER,0.7223336100578308,Chapter4.txt,160
England,LOCATION,0.9925768971443176,Chapter4.txt,161
Wales,PERSON,0.3932618200778961,Chapter4.txt,162
two countries,QUANTITY,0.9721044301986694,Chapter4.txt,163
Anglican Church,ORGANIZATION,0.9040599465370178,Chapter4.txt,169
Church of England,ORGANIZATION,0.9572282433509827,Chapter4.txt,169
England,LOCATION,0.9974578022956848,Chapter4.txt,170
Christian Church,ORGANIZATION,0.9338389039039612,Chapter4.txt,171
HMSO,ORGANIZATION,0.7913879156112671,Chapter4.txt,177
Westminster Abbey,LOCATION,0.6998822093009949,Chapter4.txt,186
1066,DATE,0.9964537620544434,Chapter4.txt,186
17 monarchs,QUANTITY,0.8661760091781616,Chapter4.txt,187
HMSO,ORGANIZATION,0.7913879156112671,Chapter4.txt,190
Christian,ORGANIZATION,0.8586198091506958,Chapter4.txt,200
Christmas Day,EVENT,0.8174079060554504,Chapter4.txt,201
25 December,DATE,0.9904068112373352,Chapter4.txt,201
Jesus Christ,PERSON,0.994931161403656,Chapter4.txt,201
Christians,ORGANIZATION,0.7929609417915344,Chapter4.txt,203
Christmas Eve,EVENT,0.8661286234855652,Chapter4.txt,203
24,QUANTITY,0.9258607029914856,Chapter4.txt,203
December,DATE,0.9925990104675293,Chapter4.txt,204
Christmas Day,EVENT,0.9462050795555115,Chapter4.txt,204
Christmas,EVENT,0.9917653203010559,Chapter4.txt,205
Christmas,EVENT,0.6239781975746155,Chapter4.txt,206
Christmas,EVENT,0.9336721301078796,Chapter4.txt,208
Father Christmas,EVENT,0.5872576832771301,Chapter4.txt,209
Santa Claus,PERSON,0.9101635813713074,Chapter4.txt,209
Christmas Day,EVENT,0.9528595805168152,Chapter4.txt,210
Christmas Day,EVENT,0.8098791241645813,Chapter4.txt,213
HMSO,ORGANIZATION,0.7913879156112671,Chapter4.txt,216
Boxing Day,EVENT,0.7881984114646912,Chapter4.txt,225
Christmas Day,EVENT,0.9827547669410706,Chapter4.txt,225
Easter,EVENT,0.7626893520355225,Chapter4.txt,226
March,DATE,0.9924179315567017,Chapter4.txt,226
April,DATE,0.9987142086029053,Chapter4.txt,226
Jesus Christ,PERSON,0.9933678507804871,Chapter4.txt,226
Friday,DATE,0.9543356895446777,Chapter4.txt,227
Easter Sunday,EVENT,0.7428008317947388,Chapter4.txt,227
Both,QUANTITY,0.7797989249229431,Chapter4.txt,227
Friday,DATE,0.9807567000389099,Chapter4.txt,228
Monday,DATE,0.9921675324440002,Chapter4.txt,228
Easter Monday,EVENT,0.7976648211479187,Chapter4.txt,228
